,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021700910,1610612764,WAS,Washington,203490,Otto Porter Jr.,F,,9:12,161.0,168.4,85.3,84.2,75.7,84.2,0.2,0.0,28.6,0.167,0.125,0.143,0.0,0.9,0.9,0.238,0.229,100.8,99.13,82.61,19,0.213
1,0021700910,1610612764,WAS,Washington,202693,Markieff Morris,F,,9:12,161.0,168.4,85.3,84.2,75.7,84.2,0.0,0.0,0.0,0.0,0.125,0.071,0.0,1.167,1.163,0.143,0.137,100.8,99.13,82.61,19,0.148
2,0021700910,1610612764,WAS,Washington,101162,Marcin Gortat,C,,9:12,161.0,168.4,85.3,84.2,75.7,84.2,0.154,0.0,50.0,0.0,0.375,0.214,0.0,0.5,0.5,0.095,0.091,100.8,99.13,82.61,19,0.12
3,0021700910,1610612764,WAS,Washington,203078,Bradley Beal,G,,10:24,148.6,154.5,86.7,85.7,61.9,68.8,0.1,0.0,11.1,0.125,0.222,0.176,0.0,0.688,0.652,0.32,0.322,100.71,99.23,82.69,22,0.2
4,0021700910,1610612764,WAS,Washington,203107,Tomas Satoransky,G,,9:12,161.0,168.4,85.3,84.2,75.7,84.2,0.385,5.0,71.4,0.0,0.125,0.071,14.3,1.0,1.0,0.095,0.091,100.8,99.13,82.61,19,0.111
5,0021700910,1610612764,WAS,Washington,203118,Mike Scott,,,2:41,103.1,114.3,102.0,100.0,1.1,14.3,0.5,0.0,33.3,0.0,0.5,0.2,0.0,0.0,0.0,0.25,0.258,121.85,116.13,96.77,7,-0.091
6,0021700910,1610612764,WAS,Washington,1626162,Kelly Oubre Jr.,,,2:41,103.1,114.3,102.0,100.0,1.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.064,0.25,0.258,121.85,116.13,96.77,7,0.455
7,0021700910,1610612764,WAS,Washington,101133,Ian Mahinmi,,,2:41,103.1,114.3,102.0,100.0,1.1,14.3,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.5,0.5,0.25,0.258,121.85,116.13,96.77,7,0.182
8,0021700910,1610612764,WAS,Washington,204025,Tim Frazier,,,2:41,103.1,114.3,102.0,100.0,1.1,14.3,0.5,1.0,33.3,0.0,0.0,0.0,33.3,0.0,1.136,0.25,0.258,121.85,116.13,96.77,7,0.227
9,0021700910,1610612764,WAS,Washington,201975,Jodie Meeks,,,1:29,126.1,120.0,103.1,100.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.48,145.29,121.08,5,0.0
10,0021700910,1610612749,MIL,Milwaukee,203114,Khris Middleton,F,,10:24,86.7,85.7,148.6,154.5,-61.9,-68.8,0.167,0.0,20.0,0.0,0.125,0.059,0.0,0.0,0.258,0.19,0.193,100.71,99.23,82.69,21,-0.017
11,0021700910,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,10:24,86.7,85.7,148.6,154.5,-61.9,-68.8,1.0,2.0,36.4,0.0,0.125,0.059,18.2,0.625,0.717,0.333,0.337,100.71,99.23,82.69,21,0.174
12,0021700910,1610612749,MIL,Milwaukee,203089,John Henson,C,,5:55,45.5,45.5,192.9,200.0,-147.5,-154.5,0.0,0.0,0.0,0.0,0.5,0.111,0.0,0.0,0.0,0.0,0.0,95.08,93.3,77.75,11,0.0
13,0021700910,1610612749,MIL,Milwaukee,203503,Tony Snell,G,,5:42,50.0,45.5,190.9,190.9,-140.9,-145.5,1.0,1.0,25.0,0.0,0.0,0.0,25.0,0.75,0.75,0.273,0.3,88.42,92.63,77.19,11,0.059
14,0021700910,1610612749,MIL,Milwaukee,202339,Eric Bledsoe,G,,7:24,60.5,60.0,174.4,176.5,-113.9,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067,104.0,103.74,86.45,15,-0.044
15,0021700910,1610612749,MIL,Milwaukee,1628425,Sterling Brown,,,6:11,116.1,113.3,114.2,126.7,1.9,-13.3,0.0,0.0,0.0,0.0,0.143,0.091,25.0,0.5,0.694,0.267,0.273,121.34,116.38,96.98,15,0.032
16,0021700910,1610612749,MIL,Milwaukee,1627748,Thon Maker,,,4:46,128.9,125.0,114.8,116.7,14.1,8.3,0.0,0.0,0.0,0.0,0.2,0.143,33.3,0.5,0.5,0.25,0.258,119.95,120.75,100.63,12,0.042
17,0021700910,1610612749,MIL,Milwaukee,1891,Jason Terry,,,5:58,124.6,121.4,105.3,114.3,19.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.073,115.94,112.56,93.8,14,-0.036
18,0021700910,1610612749,MIL,Milwaukee,203953,Jabari Parker,,,2:41,102.0,100.0,103.1,114.3,-1.1,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333,0.34,121.85,116.13,96.77,6,0.364
