,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22018,1628969,0021801216,"APR 09, 2019",PHX @ DAL,L,37,4,6,0.667,0,1,0.0,2,3,0.667,1,0,1,0,3,0,0,1,10,-8,1
1,22018,1628969,0021801200,"APR 07, 2019",PHX @ HOU,L,42,7,13,0.538,3,6,0.5,2,2,1.0,1,5,6,2,0,0,0,2,19,-30,1
2,22018,1628969,0021801189,"APR 05, 2019",PHX vs. NOP,W,44,2,11,0.182,0,3,0.0,5,5,1.0,0,4,4,4,1,1,0,2,9,16,1
3,22018,1628969,0021801174,"APR 03, 2019",PHX vs. UTA,L,34,4,10,0.4,1,2,0.5,0,0,0.0,2,1,3,1,2,0,2,5,9,-17,1
4,22018,1628969,0021801160,"APR 01, 2019",PHX vs. CLE,W,41,5,9,0.556,3,6,0.5,2,2,1.0,0,2,2,2,0,3,1,2,15,20,1
5,22018,1628969,0021801144,"MAR 30, 2019",PHX vs. MEM,L,32,4,10,0.4,2,7,0.286,0,0,0.0,1,3,4,2,0,1,1,5,10,-10,1
6,22018,1628969,0021801120,"MAR 27, 2019",PHX vs. WAS,L,34,1,6,0.167,0,3,0.0,2,2,1.0,1,3,4,5,2,0,1,2,4,-12,1
7,22018,1628969,0021801105,"MAR 25, 2019",PHX @ UTA,L,31,0,5,0.0,0,1,0.0,1,2,0.5,1,3,4,1,1,0,2,0,1,-17,1
8,22018,1628969,0021801094,"MAR 23, 2019",PHX @ SAC,L,34,5,9,0.556,1,3,0.333,0,0,0.0,1,3,4,4,3,0,1,2,11,-6,1
9,22018,1628969,0021801077,"MAR 21, 2019",PHX vs. DET,L,39,5,12,0.417,2,8,0.25,1,1,1.0,0,3,3,7,1,0,2,1,13,-13,1
10,22018,1628969,0021801057,"MAR 18, 2019",PHX vs. CHI,L,42,4,8,0.5,1,4,0.25,3,5,0.6,2,1,3,0,0,0,2,5,12,-15,1
11,22018,1628969,0021801036,"MAR 16, 2019",PHX @ NOP,W,40,4,9,0.444,1,4,0.25,3,3,1.0,0,5,5,3,2,0,1,1,12,6,1
12,22018,1628969,0021801030,"MAR 15, 2019",PHX @ HOU,L,37,1,5,0.2,0,3,0.0,0,0,0.0,0,5,5,4,1,0,1,5,2,-6,2
13,22018,1628969,0021801019,"MAR 13, 2019",PHX vs. UTA,L,33,1,5,0.2,0,2,0.0,0,0,0.0,0,3,3,4,3,0,0,2,2,-17,1
14,22018,1628969,0021801000,"MAR 10, 2019",PHX @ GSW,W,27,3,4,0.75,2,3,0.667,2,2,1.0,0,3,3,2,4,0,0,1,10,7,1
15,22018,1628969,0021800991,"MAR 09, 2019",PHX @ POR,L,26,4,6,0.667,1,2,0.5,3,4,0.75,2,4,6,3,0,1,1,1,12,1,1
16,22018,1628969,0021800972,"MAR 06, 2019",PHX vs. NYK,W,21,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,1,3,1,1,5,5,-2,1
17,22018,1628969,0021800955,"MAR 04, 2019",PHX vs. MIL,W,31,2,6,0.333,1,4,0.25,4,4,1.0,2,5,7,1,2,0,0,3,9,3,1
18,22018,1628969,0021800942,"MAR 02, 2019",PHX vs. LAL,W,30,4,8,0.5,1,5,0.2,3,4,0.75,1,4,5,2,1,1,0,1,12,-5,1
19,22018,1628969,0021800932,"MAR 01, 2019",PHX vs. NOP,L,28,2,2,1.0,1,1,1.0,2,2,1.0,0,2,2,4,3,0,1,4,7,-1,1
20,22018,1628969,0021800901,"FEB 25, 2019",PHX @ MIA,W,34,2,4,0.5,0,2,0.0,3,4,0.75,0,2,2,8,2,0,2,3,7,3,1
21,22018,1628969,0021800883,"FEB 23, 2019",PHX @ ATL,L,34,2,10,0.2,2,8,0.25,0,0,0.0,1,1,2,4,3,0,2,2,6,-13,1
22,22018,1628969,0021800867,"FEB 21, 2019",PHX @ CLE,L,24,1,3,0.333,1,3,0.333,0,0,0.0,0,2,2,5,1,0,1,1,3,-1,1
23,22018,1628969,0021800863,"FEB 13, 2019",PHX @ LAC,L,27,2,6,0.333,0,3,0.0,1,2,0.5,2,1,3,2,1,0,1,4,5,-28,1
24,22018,1628969,0021800836,"FEB 10, 2019",PHX @ SAC,L,35,2,8,0.25,0,5,0.0,5,8,0.625,2,4,6,4,3,0,0,5,9,-5,1
25,22018,1628969,0021800822,"FEB 08, 2019",PHX vs. GSW,L,37,5,13,0.385,4,9,0.444,5,6,0.833,2,3,5,3,2,0,1,3,19,-2,1
26,22018,1628969,0021800808,"FEB 06, 2019",PHX @ UTA,L,40,4,7,0.571,1,2,0.5,0,0,0.0,1,2,3,2,2,1,3,4,9,-19,1
27,22018,1628969,0021800794,"FEB 04, 2019",PHX vs. HOU,L,38,3,9,0.333,1,6,0.167,0,0,0.0,2,2,4,5,3,0,3,3,7,-4,1
28,22018,1628969,0021800784,"FEB 02, 2019",PHX vs. ATL,L,36,7,10,0.7,5,7,0.714,1,3,0.333,0,4,4,2,3,0,3,4,20,-9,1
29,22018,1628969,0021800754,"JAN 29, 2019",PHX @ SAS,L,35,7,9,0.778,3,5,0.6,0,1,0.0,1,5,6,3,4,0,1,1,17,1,1
30,22018,1628969,0021800743,"JAN 27, 2019",PHX @ LAL,L,37,5,9,0.556,3,6,0.5,3,4,0.75,1,5,6,1,1,0,1,2,16,3,1
31,22018,1628969,0021800728,"JAN 25, 2019",PHX @ DEN,L,35,2,6,0.333,0,3,0.0,0,0,0.0,2,4,6,1,1,2,0,2,4,-40,1
32,22018,1628969,0021800718,"JAN 24, 2019",PHX vs. POR,L,29,3,5,0.6,2,3,0.667,0,0,0.0,0,5,5,2,1,0,0,0,8,3,1
33,22018,1628969,0021800705,"JAN 22, 2019",PHX vs. MIN,L,29,3,11,0.273,1,6,0.167,0,0,0.0,0,0,0,4,1,1,0,2,7,-12,1
